id,sentiment_manual
126708211108683776,neutral
126708014081257472,neutral
126707947744145408,neutral
126707946955616256,neutral
126707601504346112,neutral
126707418536218624,neutral
126707389142544384,neutral
126706701968736256,neutral
126706701306052608,neutral
126706255413772288,neutral
126705857206562816,neutral
126705440640860160,neutral
126705187942449152,neutral
126705130681794560,neutral
126704776506380288,neutral
126704323542523904,neutral
126704037738459136,neutral
126703842732683264,neutral
126703823837335552,neutral
126703372207271936,neutral
126702051001516032,neutral
126701413907701760,neutral
126701318978019328,neutral
126701312447496192,neutral
126701230331412480,neutral
126700724389281792,neutral
126700451163942912,neutral
126699934694129664,neutral
126699730028855296,neutral
126699437711040512,neutral
126699406765465600,neutral
126699405356171264,neutral
126699162879275008,neutral
126698863447916544,neutral
126698757503991808,neutral
126698756845481984,neutral
126698755884978176,neutral
126698717930717184,neutral
126698707252027392,neutral
126698704290852864,neutral
126698703410040832,neutral
126698504910413824,neutral
126698182141947904,neutral
126697870689710080,neutral
126697419953012736,neutral
126697038187474944,neutral
126696856959983616,neutral
126696843299135488,neutral
126696759077511168,neutral
126696757294927872,neutral
126696688046968832,neutral
126696671894704128,neutral
126696627955171328,neutral
126696501849227264,neutral
126696344881594368,neutral
126695550975356928,neutral
126695264487604224,neutral
126694893841158144,neutral
126694267560271872,neutral
126693945123147776,neutral
126693187346632704,neutral
126693021365452800,neutral
126692888741548032,neutral
126692854981595136,neutral
126692811859963904,neutral
126692357277102080,neutral
126691842736668672,neutral
126691830774505472,neutral
126691604839927808,neutral
126691578361298944,neutral
126691206976643072,neutral
126691146209558528,neutral
126691006207893504,neutral
126690823306870784,neutral
126690446872297472,neutral
126690445119070208,neutral
126690443588153344,neutral
126690396720988160,neutral
126690392568639488,neutral
126690357042884608,neutral
126690074946568192,neutral
126689592832294912,neutral
126689002114924544,neutral
126688055691190272,neutral
126687847762771968,neutral
126686806585520128,neutral
126686450019344384,neutral
126686367479631872,neutral
126686111656448000,neutral
126686012884787200,neutral
126685318899449856,neutral
126685194278289408,neutral
126685077823422464,neutral
126684141306650624,neutral
126683940764401664,neutral
126683909722357760,neutral
126683288239751168,neutral
126683225123852288,neutral
126681783222808576,neutral
126680710403719168,neutral
126680178196877312,neutral
126680085959942144,neutral
126679050742800384,neutral
126678934237626368,neutral
126678725491294208,neutral
126678690334638080,neutral
126678683393081344,neutral
126678622449831936,neutral
126678454639927296,neutral
126677913058820096,neutral
126677721647554560,neutral
126677403480231936,neutral
126676455936622592,neutral
126676302873899008,neutral
126675994378637312,neutral
126675231896117248,neutral
126674948671545344,neutral
126674919969923072,neutral
126674748674547712,neutral
126673949907107840,neutral
126673753680773120,neutral
126673364231270400,neutral
126672797731790848,neutral
126671949320556544,neutral
126671882211692544,neutral
126671654540677120,neutral
126671006302617600,neutral
126669870090829824,neutral
126669451369263104,neutral
126668947503325184,neutral
126668764199665664,neutral
126668119354781696,neutral
126667815116750848,neutral
126667274080894976,neutral
126666679785766912,neutral
126666425715798016,neutral
126665951172243456,neutral
126665581519835136,neutral
126664658651332608,neutral
126664524156764160,neutral
126664410029764608,neutral
126664404891746304,neutral
126663746767699968,neutral
126662968434900992,neutral
126662905084129280,neutral
126661971566264320,neutral
126660704496402432,neutral
126659682076082176,neutral
126659577033928704,neutral
126659465985536000,neutral
126659266315698176,neutral
126658871363239936,neutral
126658110084489216,neutral
126657343965507584,neutral
126656580715429888,neutral
126656236157538304,neutral
126656052971323392,neutral
126655887740903424,neutral
126655887178870784,neutral
126655373015924736,neutral
126654466735878144,neutral
126653861371973632,neutral
126653619327082496,neutral
126653015754149888,neutral
126652714804461568,neutral
126652661251571712,neutral
126652256404779008,neutral
126651931287498752,neutral
126651497718095872,neutral
126651446589526016,neutral
126651412443693056,neutral
126651402549346304,neutral
126651401010028544,neutral
126651399730769920,neutral
126651360602112000,neutral
126650859290501120,neutral
126650839279476736,neutral
126650651370467328,neutral
126649108202143744,neutral
126647567877541888,neutral
126647558469722112,neutral
126646015863427072,neutral
126645991947513856,neutral
126645459568705536,neutral
126644332177530880,neutral
126644191299252224,neutral
126643947190759424,neutral
126642779064504320,neutral
126642612412227584,neutral
126642611598540800,neutral
126642532863049728,neutral
126642137424076800,neutral
126641727254695936,neutral
126641223229386752,neutral
126640775730700288,neutral
126640203828969472,neutral
126638865971806208,neutral
126638751307931648,neutral
126638261421613056,neutral
126637865550618624,neutral
126637677335429120,neutral
126637437953900544,neutral
126637411114553344,neutral
126636379479343104,neutral
126636379324170240,neutral
126636194653147136,neutral
126635954520854528,neutral
126635633245564928,neutral
126635573921316864,neutral
126635080100757504,neutral
126635053139763200,neutral
126634784326828032,neutral
126634780954595328,neutral
126634396773130240,neutral
126632917643427840,neutral
126632860386988032,neutral
126632280985845760,neutral
126631882149474304,neutral
126631805288849408,neutral
126631188394811392,neutral
126631077468049408,neutral
126630800413310976,neutral
126630728690704384,neutral
126628957566156800,neutral
126628527155052544,neutral
126626502937812992,neutral
126626166261022720,neutral
126625578567729152,neutral
126625418118832128,neutral
126625193786490880,neutral
126622411587190784,neutral
126622356817981440,neutral
126622297917374464,neutral
126621573271650304,neutral
126621144177577984,neutral
126621142743138304,neutral
126619580096462848,neutral
126619293977812992,neutral
126619258099744768,neutral
126619256015167488,neutral
126617626435780608,neutral
126617142761230336,neutral
126616809079193600,neutral
126616636621996032,neutral
126615565673570304,neutral
126615350916816896,neutral
126614792092909568,neutral
126614365280542720,neutral
126614116927422464,neutral
126614037608935424,neutral
126613919623159808,neutral
126613753499353088,neutral
126613640278315008,neutral
126613630551719936,neutral
126613275331919872,neutral
126611886979555328,neutral
126611785666134016,neutral
126611604925194240,neutral
126611557370183680,neutral
126611372552355840,neutral
126610800382181376,neutral
126610131671715840,neutral
126610091855192064,neutral
126610035655704576,neutral
126609904298491904,neutral
126609815278592000,neutral
126608763456200704,neutral
126607853640364032,neutral
126607793280126976,neutral
126607106953580544,neutral
126606671874228224,neutral
126606546556829696,neutral
126606023174791168,neutral
126604925881954304,neutral
126604903408869376,neutral
126604828150480896,neutral
126604631894790144,neutral
126604425832837120,neutral
126604425635692544,neutral
126604152536178688,neutral
126602212511203328,neutral
126601735417499648,neutral
126600989150158848,neutral
126600074825445376,neutral
126599980847869952,neutral
126599671400497152,neutral
126599087389806592,neutral
126598871760642048,neutral
126598867847348224,neutral
126598515248992256,neutral
126597883477762048,neutral
126597538794057728,neutral
126596825875611648,neutral
126596045575684096,neutral
126595447455367168,neutral
126595014846459904,neutral
126593877321842688,neutral
126593450253623296,neutral
126592300070608896,neutral
126592158802264064,neutral
126592000395984896,neutral
126591072884359168,neutral
126591029993406464,neutral
126590959290032128,neutral
126590231137886208,neutral
126588750628257792,neutral
126588693577338880,neutral
126588643782574080,neutral
126588145549574144,neutral
126586994536091648,neutral
126586306464727040,neutral
126585952394166272,neutral
126585097297199104,neutral
126584640453611520,neutral
126583805229285376,neutral
126582210420674560,neutral
126582173787619328,neutral
126581768529788928,neutral
126581659612094464,neutral
126581308158779392,neutral
126581270435201024,neutral
126580539636449280,neutral
126580273965047808,neutral
126580014819983360,neutral
126579602524082176,neutral
126579169646751744,neutral
126579166589108224,neutral
126577845421096960,neutral
126577204078456832,neutral
126577114005782528,neutral
126577085081849856,neutral
126576350067818496,neutral
126576121784442880,neutral
126573645421228032,neutral
126573265178202112,neutral
126573186774089728,neutral
126572513483436032,neutral
126572384126894080,neutral
126572306230288384,neutral
126572275876106240,neutral
126572275016286208,neutral
126570339105914880,neutral
126569564963217408,neutral
126569115082166272,neutral
126568785921572864,neutral
126568308584628224,neutral
126568122261061632,neutral
126567546165014528,neutral
126566918911041536,neutral
126566540010192896,neutral
126566417276469248,neutral
126566305716387840,neutral
126565140702298112,neutral
126564015873867776,neutral
126564004612161536,neutral
126563375189725184,neutral
126563374384422912,neutral
126563373230997504,neutral
126563286392123392,neutral
126562736242040832,neutral
126562457375350784,neutral
126561633978945536,neutral
126561530258001920,neutral
126561428319649792,neutral
126559900036894720,neutral
126559880860545024,neutral
126557628531875840,neutral
126557171742810112,neutral
126555866332798976,neutral
126554531713650688,neutral
126553189511208960,neutral
126552864876269568,neutral
126552665063829504,neutral
126549688857010176,neutral
126548837958557696,neutral
126545396913815552,neutral
126542911654477824,neutral
126541046615244800,neutral
126538706944401408,neutral
126537896999124992,neutral
126536228538564608,neutral
126536172867559424,neutral
126535951764819968,neutral
126534265205829632,neutral
126534195777519616,neutral
126532191831343104,neutral
126528995394199552,neutral
126528296354725888,neutral
126528197750829056,neutral
126526992609849344,neutral
126525976925585408,neutral
126524240324337664,neutral
126523034906529792,neutral
126522766261366784,neutral
126522655892447232,neutral
126519858035822592,neutral
126519595682119680,neutral
126514963924787200,neutral
126514187647201280,neutral
126508567053340672,neutral
126508512930050048,neutral
126507878382174208,neutral
126507753484193792,neutral
126507677919617024,neutral
126507292777652224,neutral
126506577946615808,neutral
126500912578564096,neutral
126500486047207424,neutral
126500411522809856,neutral
126499066229170176,neutral
126498215204892672,neutral
126496197220380672,neutral
126494059987603456,neutral
126493220279558144,neutral
126488619002236928,neutral
126487011849809920,neutral
126485244651126784,neutral
126484490049687552,neutral
126483887923793920,neutral
126483490911952896,neutral
126483128163373056,neutral
126482131412189184,neutral
126481856639143936,neutral
126481810803793920,neutral
126481496147111936,neutral
126480696075227136,neutral
126479554217910272,neutral
126479285702762496,neutral
126476071238508544,neutral
126474577411969024,neutral
126470128589217792,neutral
126467278144413696,neutral
126883590041640960,positive
126883448173510656,positive
126883416280006656,positive
126883364887203840,positive
126883290782244864,positive
126883211006590976,positive
126883187300384768,positive
126882971411165184,positive
126882662932692992,positive
126881835463614464,positive
126881080178507776,positive
126880912754475008,positive
126880559162077184,positive
126880385605976064,positive
126879785908580352,positive
126879662851887104,positive
126878670685085696,positive
126877750131818496,positive
126877362632667136,positive
126877263311536128,positive
126877209813188608,positive
126877171926040576,positive
126877056578486272,positive
126876600083025920,positive
126876125107462144,positive
126876107881455616,positive
126875441217798144,positive
126875378013843456,positive
126874748469788672,positive
126874346873556992,positive
126873707066048512,positive
126873518385274880,positive
126873128348561408,positive
126872791197814784,positive
126872175490764800,positive
126870551032643584,positive
126870402751397888,positive
126869964144644096,positive
126869134238679040,positive
126868475892338688,positive
126868330098331648,positive
126867350476697600,positive
126865422174785536,positive
126864056366804992,positive
126863821594832896,positive
126863766334873600,positive
126862820578050048,positive
126862735953768448,positive
126862443275235328,positive
126862309497905152,positive
126862124201947136,positive
126861364227608576,positive
126860944352612352,positive
126860415085973504,positive
126860046981279744,positive
126859858443112448,positive
126859371094360064,positive
126858606695030784,positive
126858477942476800,positive
126858393909608448,positive
126857095088840704,positive
126857082199744512,positive
126883562652844032,negative
126883300227817472,negative
126882964582838272,negative
126882934568390656,negative
126882761733705728,negative
126881698783834112,negative
126881658854064128,negative
126881376074076160,negative
126881010301419520,negative
126880978185625600,negative
126880813991202816,negative
126879988602519552,negative
126879964619485184,negative
126878518310223872,negative
126878448575717376,negative
126877484271665152,negative
126877335399051264,negative
126877245347348480,negative
126877135926337536,negative
126876956443688960,negative
126876682207502336,negative
126876493153452032,negative
126876140269862912,negative
126876046028050432,negative
126875653210521600,negative
126874389210861568,negative
126873912624693248,negative
126873860745330688,negative
126872492118769664,negative
126872316142559232,negative
126872265328562176,negative
126871878886363136,negative
126871286545788928,negative
126870923591692288,negative
126870920018137088,negative
126870745258266624,negative
126870358816067584,negative
126870162510057472,negative
126869855621218304,negative
126869842769870848,negative
126869706639544320,negative
126869466054275072,negative
126869063023607808,negative
126869039233511424,negative
126868993263943680,negative
126868622026080256,negative
126868404182319104,negative
126867983455879168,negative
126867876115259392,negative
126867543955738624,negative
126867446220062720,negative
126866560756363264,negative
126866003094290432,negative
126865431142219776,negative
126864648577351680,negative
126864610446942208,negative
126864575508381696,negative
126864510194683904,negative
126864059206336512,negative
126862065649459200,negative
126861410864087040,negative
126861382078578688,negative
126861309185761280,negative
126861228797722624,negative
126859898897174528,negative
126858852976181248,negative
126858607789740032,negative
126883719368818688,neutral
126883711131201536,neutral
126883672682004480,neutral
126883640671076352,neutral
126883630369882112,neutral
126883597239066624,neutral
126883517706674176,neutral
126883457614884864,neutral
126883452820783104,neutral
126883438954422272,neutral
126883335875203072,neutral
126883224587739136,neutral
126883185396170752,neutral
126883158942695424,neutral
126883124595527680,neutral
126882970811379712,neutral
126882885553758208,neutral
126882832319651840,neutral
126882800585539584,neutral
126882730154803200,neutral
126882726061146112,neutral
126882653893967872,neutral
126882617843924992,neutral
126882559522111488,neutral
126882542610690048,neutral
126882493059170304,neutral
126882453943103488,neutral
126882427661582336,neutral
126882349588815872,neutral
126882248644493312,neutral
126882244982878208,neutral
126882193967550464,neutral
126882122077184000,neutral
126882090343079936,neutral
126882054259474432,neutral
126881996629753856,neutral
126881960416120832,neutral
126881887049351168,neutral
126881736364785664,neutral
126881682266652672,neutral
126881626583076864,neutral
126881596086288384,neutral
126881589606105088,neutral
126881580521234432,neutral
126881523755528192,neutral
126881380503273472,neutral
126881317894893568,neutral
126881309015539712,neutral
126881203642040320,neutral
126881167541665792,neutral
126881136398962688,neutral
126881090446163968,neutral
126881073366958080,neutral
126881072167399424,neutral
126880978273697792,neutral
126880926268526592,neutral
126880883822166016,neutral
126880854361391104,neutral
126880672190185472,neutral
126880656352481280,neutral
126880621170659328,neutral
126880571233280000,neutral
126880481361920000,neutral
126880429256093696,neutral
126880399912742912,neutral
126880329913995264,neutral
126880253145657344,neutral
126880223433195520,neutral
126880178705141760,neutral
126880108718989312,neutral
126880102226206720,neutral
126880068252336128,neutral
126880036488880128,neutral
126880035507412992,neutral
126880030486822912,neutral
126880007741128704,neutral
126879867731062784,neutral
126879759866142720,neutral
126879759316697088,neutral
126879729189011456,neutral
126879677737480192,neutral
126879608120418304,neutral
126879548687130624,neutral
126879506521792512,neutral
126879491124506624,neutral
126879484736585728,neutral
126879463450488832,neutral
126879462041206784,neutral
126879413013987328,neutral
126879328712658944,neutral
126879257975734272,neutral
126879221724356608,neutral
126879149003509760,neutral
126879122298372096,neutral
126879106347433984,neutral
126879073220829184,neutral
126879068800024576,neutral
126879028706672640,neutral
126879022188724224,neutral
126878948561924096,neutral
126878824574095360,neutral
126878811009728512,neutral
126878688682835968,neutral
126878622509309952,neutral
126878620953231360,neutral
126878545338310656,neutral
126878539487252480,neutral
126878426312351744,neutral
126878409023426560,neutral
126878311497474048,neutral
126878176063389696,neutral
126878062846554112,neutral
126878058278952960,neutral
126877998115852288,neutral
126877997717405696,neutral
126877971637211136,neutral
126877965064740864,neutral
126877936514105344,neutral
126877900610875392,neutral
126877729856557056,neutral
126877666040225792,neutral
126877629600108544,neutral
126877612214726656,neutral
126877585488609280,neutral
126877557550354432,neutral
126877527674322944,neutral
126877467507040256,neutral
126877420178522112,neutral
126877416630136832,neutral
126877186689998848,neutral
126877128204627968,neutral
126877032704507904,neutral
126876948206075904,neutral
126876905696796672,neutral
126876843272974336,neutral
126876834548822016,neutral
126876823723315200,neutral
126876778806509568,neutral
126876760062181376,neutral
126876750788567040,neutral
126876736137871360,neutral
126876733877133312,neutral
126876684925415424,neutral
126876682928926720,neutral
126876593531518976,neutral
126876559977095168,neutral
126876501755957248,neutral
126876490364223488,neutral
126876467631104000,neutral
126876452762296320,neutral
126876394339831808,neutral
126876099786444800,neutral
126876078592638976,neutral
126876009797656576,neutral
126876004730933248,neutral
126875958929145856,neutral
126875958694260736,neutral
126875943284379648,neutral
126875894177480704,neutral
126875887093293056,neutral
126875872165769216,neutral
126875805505691648,neutral
126875787818319872,neutral
126875761469689856,neutral
126875734005399552,neutral
126875692855078912,neutral
126875612341207040,neutral
126875579172663296,neutral
126875562663874560,neutral
126875457265205248,neutral
126875416760815616,neutral
126875301157404672,neutral
126875280018112512,neutral
126875274901065728,neutral
126875267674284032,neutral
126875204772311040,neutral
126875183725297664,neutral
126875160623058944,neutral
126875159800987648,neutral
126875080084033536,neutral
126874943341330432,neutral
126874922017488896,neutral
126874909933711360,neutral
126874886378496000,neutral
126874883207610368,neutral
126874847614734336,neutral
126874811296251904,neutral
126874799099219968,neutral
126874783756455936,neutral
126874662268452864,neutral
126874568655777792,neutral
126874543770976256,neutral
126874532555399168,neutral
126874503455318016,neutral
126874467824697344,neutral
126874421829971968,neutral
126874384139948032,neutral
126874374077816832,neutral
126874332176711680,neutral
126874244629016576,neutral
126874228296396800,neutral
126874200253276160,neutral
126874174722539520,neutral
126874159606267904,neutral
126874138836074496,neutral
126874058062184448,neutral
126874038164393984,neutral
126873977284079616,neutral
126873903552405504,neutral
126873883172274176,neutral
126873866575425536,neutral
126873786715873280,neutral
126873686987902976,neutral
126873680654516224,neutral
126873665601146880,neutral
126873546017357824,neutral
126873484746952704,neutral
126873420192423936,neutral
126873418846044160,neutral
126873366304010240,neutral
126873364173299712,neutral
126873323014590464,neutral
126873153015263232,neutral
126873062439260160,neutral
126873003920330752,neutral
126873001198239744,neutral
126872982315474944,neutral
126872958068207616,neutral
126872890007236608,neutral
126872886748266496,neutral
126872872294694912,neutral
126872871254491136,neutral
126872821375827968,neutral
126872777130123264,neutral
126872773925679104,neutral
126872528235921408,neutral
126872511492263936,neutral
126872465635938304,neutral
126872432517709824,neutral
126872371901640704,neutral
126872357099945984,neutral
126872338158452736,neutral
126872320043257856,neutral
126872299709280256,neutral
126872290968338432,neutral
126872267257950208,neutral
126872221292576768,neutral
126872201663229952,neutral
126872199838699520,neutral
126872156763201536,neutral
126872143081390080,neutral
126872051242893312,neutral
126872004652580864,neutral
126871971827953664,neutral
126871955419836416,neutral
126871924059013120,neutral
126871857277308928,neutral
126871758757306368,neutral
126871669871620096,neutral
126871663299137536,neutral
126871626133417984,neutral
126871606952853504,neutral
126871562707144704,neutral
126871562098982912,neutral
126871520785072128,neutral
126871511326924800,neutral
126871458998788096,neutral
126871458726162432,neutral
126871437322629120,neutral
126871372164120576,neutral
126871299741069312,neutral
126871291998371840,neutral
126871201778905088,neutral
126871143431938048,neutral
126871134439346176,neutral
126871086863355904,neutral
126871066760065024,neutral
126871041225134080,neutral
126871013937000448,neutral
126871003132465152,neutral
126870943489466368,neutral
126870941992091648,neutral
126870940570226688,neutral
126870931040768000,neutral
126870815877771264,neutral
126870807191363584,neutral
126870792960086016,neutral
126870788564467712,neutral
126870756926816256,neutral
126870706943295488,neutral
126870699108339712,neutral
126870651112927232,neutral
126870623086592000,neutral
126870593764208640,neutral
126870454299398144,neutral
126870356563722240,neutral
126870255703306240,neutral
126870119363260416,neutral
126870091341115392,neutral
126869939536674816,neutral
126869876588552192,neutral
126869850751631360,neutral
126869816584839168,neutral
126869769608642560,neutral
126869765049434112,neutral
126869751476654080,neutral
126869749098487808,neutral
126869742068842496,neutral
126869644534489088,neutral
126869604348862464,neutral
126869604214652928,neutral
126869575202643968,neutral
126869488007262208,neutral
126869448069095424,neutral
126869378452037632,neutral
126869302887464960,neutral
126869296994451456,neutral
126869175053467648,neutral
126868990730575872,neutral
126868950637219840,neutral
126868911361757184,neutral
126868888074989568,neutral
126868868512743424,neutral
126868831493820416,neutral
126868783431303168,neutral
126868754033426432,neutral
126868751533617152,neutral
126868627109584896,neutral
126868570226425856,neutral
126868533991849984,neutral
126868465377226752,neutral
126868429864046592,neutral
126868429796933632,neutral
126868397282689024,neutral
126868239203573760,neutral
126868233084080128,neutral
126868090687459328,neutral
126868017106780160,neutral
126868008902737920,neutral
126867948471189504,neutral
126867947418427392,neutral
126867879382614016,neutral
126867786680111104,neutral
126867774738927616,neutral
126867767914799104,neutral
126867760964841472,neutral
126867711807598592,neutral
126867680966881280,neutral
126867577925406720,neutral
126867506127310848,neutral
126867487659786240,neutral
126867439177842688,neutral
126867400250490880,neutral
126867371364319232,neutral
126867320005066752,neutral
126867304549072896,neutral
126867275113447424,neutral
126867260106227712,neutral
126867201776037888,neutral
126867198642884608,neutral
126867164253798400,neutral
126867147673714688,neutral
126867119592837120,neutral
126867067776405504,neutral
126867012336095232,neutral
126866981377941504,neutral
126866968912478208,neutral
126866968753086464,neutral
126866861521502208,neutral
126866854240202752,neutral
126866804575440896,neutral
126866628859281408,neutral
126866575700664320,neutral
126866562111123456,neutral
126866557325426688,neutral
126866520486846464,neutral
126866446323171328,neutral
126866438517567488,neutral
126866422012981248,neutral
126866421719384064,neutral
126866413053939712,neutral
126866411275554816,neutral
126866376899035136,neutral
126866353561927680,neutral
126866303138013184,neutral
126866277213016064,neutral
126866187790450688,neutral
126866177778655232,neutral
126866083708801024,neutral
126866034048241664,neutral
126865968021516288,neutral
126865954645884928,neutral
126865903521505280,neutral
126865888724004864,neutral
126865881069391872,neutral
126865879848853504,neutral
126865837800951808,neutral
126865802434580480,neutral
126865779349127168,neutral
126865691923062784,neutral
126865511878361088,neutral
126865453221027840,neutral
126865436590604288,neutral
126865419830177792,neutral
126865247465254912,neutral
126865215915687936,neutral
126865145812107264,neutral
126865121938116608,neutral
126865091026100224,neutral
126865038479867904,neutral
126865005009309696,neutral
126864987078660096,neutral
126864979432456192,neutral
126864974097293312,neutral
126864886402777088,neutral
126864870032408576,neutral
126864861576704000,neutral
126864793373122560,neutral
126864745587412992,neutral
126864657817407488,neutral
126864641174417408,neutral
126864610958647296,neutral
126864491890749440,neutral
126864475247742976,neutral
126864423037046784,neutral
126864404196241408,neutral
126864301293182976,neutral
126864271501041664,neutral
126864244716208128,neutral
126864237200023552,neutral
126864231718076416,neutral
126864167343894528,neutral
126864141561507840,neutral
126864136226357248,neutral
126864131289661440,neutral
126864105347878912,neutral
126864096388849664,neutral
126864070249947136,neutral
126864043154751488,neutral
126864007784185856,neutral
126863975223795712,neutral
126863972778508288,neutral
126863957767110656,neutral
126863949584023552,neutral
126863942634057728,neutral
126863921465393152,neutral
126863918646820864,neutral
126863876066254848,neutral
126863870689165312,neutral
126863814619709440,neutral
126863776476708864,neutral
126863772877996032,neutral
126863571912114176,neutral
126863525481156608,neutral
126863470397366272,neutral
126863457642483712,neutral
126863409680625664,neutral
126863392764989440,neutral
126863275450310656,neutral
126863240041996288,neutral
126863216046374912,neutral
126863212762247168,neutral
126863190691811328,neutral
126863104280760320,neutral
126863072269840384,neutral
126863060794224640,neutral
126862999720951808,neutral
126862947346694144,neutral
126862939159412736,neutral
126862902325022720,neutral
126862899804246016,neutral
126862897639993344,neutral
126862892128677888,neutral
126862842052874240,neutral
126862821635002368,neutral
126862767520096256,neutral
126862734863241216,neutral
126862728181714944,neutral
126862726311059456,neutral
126862714957078528,neutral
126862636922044416,neutral
126862618836221952,neutral
126862573697114112,neutral
126862552025137152,neutral
126862547214286848,neutral
126862517216612352,neutral
126862494437351424,neutral
126862407309082624,neutral
126862391924375552,neutral
126862244427468800,neutral
126862244075151360,neutral
126862170502860800,neutral
126862130136879104,neutral
126862039225352192,neutral
126862030979334144,neutral
126862000981671936,neutral
126861997127110656,neutral
126861952369700864,neutral
126861941372239872,neutral
126861916286103552,neutral
126861895436206080,neutral
126861880194109440,neutral
126861879598530560,neutral
126861823797493760,neutral
126861820169437184,neutral
126861776133431296,neutral
126861734144245760,neutral
126861715752222720,neutral
126861701168631808,neutral
126861637931118592,neutral
126861630695940096,neutral
126861453209767936,neutral
126861421408567296,neutral
126861418078277632,neutral
126861321995173888,neutral
126861285307584512,neutral
126861195058757632,neutral
126861181108498432,neutral
126861149726715904,neutral
126861036803473408,neutral
126861011813810176,neutral
126860964992794624,neutral
126860933988483072,neutral
126860932881186816,neutral
126860898567589888,neutral
126860835560755200,neutral
126860802392195072,neutral
126860800978722816,neutral
126860744913469440,neutral
126860714118885376,neutral
126860700915208192,neutral
126860691255721984,neutral
126860597013917696,neutral
126860563740495872,neutral
126860527497515008,neutral
126860492261167104,neutral
126860373117775872,neutral
126860341941518336,neutral
126860267178049536,neutral
126860173053669376,neutral
126860038525562880,neutral
126859978941276160,neutral
126859887404777472,neutral
126859856782163968,neutral
126859833088552960,neutral
126859789883015168,neutral
126859782601703424,neutral
126859745154957312,neutral
126859710740701184,neutral
126859623671152640,neutral
126859623532732416,neutral
126859604985511936,neutral
126859530305929216,neutral
126859485322035200,neutral
126859432511537152,neutral
126859340622725120,neutral
126859326294999040,neutral
126859246213136384,neutral
126859124016300032,neutral
126859115657043968,neutral
126859053757501440,neutral
126859044756520960,neutral
126858999512580096,neutral
126858961159864320,neutral
126858958894931968,neutral
126858953673027584,neutral
126858718762639360,neutral
126858698520932352,neutral
126858281867149312,neutral
126858276339056640,neutral
126858233032871936,neutral
126858194046816256,neutral
126858149859831808,neutral
126857916631355392,neutral
126857676134166528,neutral
126857475034071040,neutral
126857044677505024,neutral
126856873738633216,neutral
126856848778342400,neutral
126856541453291520,neutral
126856421907243008,neutral
126856387211960320,neutral
126856150980374528,neutral
126856031367204864,neutral
126855856414404608,neutral
126855838047547392,neutral
126855191571070976,neutral
126854358817181696,neutral
126853667738497024,neutral
126853298996252672,neutral
